pl_orbper,pl_rade,pl_eqt,st_teff,st_rad,st_logg,pl_insol
718.1809317,1.3653089,206.6824792,3614.0,0.425623,4.80335,0.4312565
10.6306165,2.7943472,806.8992976,5737.0,0.969791,4.47544,100.1839963
10.7155521,1.4160391,509.258495,4207.0,0.623617,4.66778,15.8954977
0.768988,2.01326,807.0,3734.0,0.54,4.69992,70.4453
27.9815639,2.85252,803.0,5905.0,1.16,4.34239,69.3133
10.4834062,3.5119412,541.6077626,4271.0,0.677846,4.60188,20.3357654
1.6255124,11.2971803,1513.1286131,5483.74,1.04426,4.38272,1238.8661223
8.6239097,2.9176946,842.4208274,5917.0,0.878735,4.58257,119.024779
88.495683,5.1574303,209.1701491,5509.61,0.939951,4.47728,0.4523971
17.5288347,2.8950078,572.8570065,5164.0,0.829519,4.5371,25.4510626
0.9167992,0.6115871,1792.0450656,5659.0,0.973028,5.62196,2437.3433306
22.3428773,11.3355032,804.6793626,6184.0,1.42864,4.20121,99.086036
,8.9205086,875.0669002,6184.0,1.42864,4.20121,138.5753642
31.0343214,10.1577688,614.6639792,5234.0,2.56935,4.438,33.7343273
19.5202386,,676.9351246,5780.0,,4.438,49.6259917
31.5786847,4.8743389,581.4317504,5696.0,1.05178,4.40025,27.0094647
,2.5653805,258.7984214,6000.0,1.2886699,5.03448,1.0601504
5.3909915,2.22182,861.0,5405.0,0.87,4.53628,91.5265
4.3780807,15.1767346,1469.9084134,5570.0,1.79224,4.01069,1103.2707506
7.6945481,,852.0,4875.8,,,87.6747
2.6375869,16.5853,1947.0,6196.0,2.9,3.59,2389.95
2.7805098,8.80341,735.0,3949.0,0.68,4.59,48.6261
3.6520005,12.1216,1802.0,7194.0,1.69,4.19,1753.41
3.118166,8.60632,1133.0,5218.8,1.15,4.27,273.914
5.1953991,13.6454,1198.0,6047.0,1.82,3.97,343.068
5.1035091,13.7067,1058.6501351,8086.0,2.07,4.1,296.8457469
4.4644761,8.09695,,7013.0,1.7,,136.451
0.760019,7.2902589,2529.0245379,5690.2,1.65999,4.0,9667.9228084
13.3441946,,769.0,4866.9,,,58.1944
4.728681,8.96336,1075.0,4425.0,0.9,4.57,222.388
2.3992876,4.05839,1746.0,6536.0,1.15,4.45,1543.44
9.6284672,11.9294,795.0,5388.3,0.88,4.53,66.4905
5.3374045,16.5532,889.0,5064.7,3.01,,104.023
8.3548746,10.7025,1054.0,6643.0,1.63,4.16,205.555
4.5425274,11.925,1489.0,7333.0,1.28,4.45,818.029
4.21909,12.0136223,1508.1261899,5367.0,2.02385,3.79,1222.564355
1.0638184,4.08617,2251.0,4963.0,0.73,4.63,4267.44
4.040413,1.5473747,1255.7050544,6101.0,1.11672,4.38774,587.586178
0.7676706,2.98877,2031.0,6377.0,1.53,4.17,2825.39
12.2788421,9.64521,845.0,5596.0,1.39,4.15,84.8171
10.7166249,2.16171,581.7069809,4235.5,0.65,,27.0606425
22.1575175,2.17495,523.0,5174.0,0.79,4.58,12.4497
4.8038539,4.0981388,683.6599416,4080.0,0.692076,4.56,51.6275524
2.9855843,10.0005,883.0,4602.0,0.82,4.48,100.984
3.6311186,15.6552,,5979.9,1.63,,1145.48
25.0930011,10.3058363,715.7737734,5775.0,1.33728,4.2,62.0331918
2.5551882,13.5962,1376.0,5855.0,1.21,4.3,595.9
5.201975,9.15316,653.0,4950.0,1.18,4.21,30.1871
1.1096992,9.33715,5211.0,8666.0,3.13,3.80083,122457.0
4.8952783,14.0672,1519.0,5828.0,1.77,3.96,883.882
2.8622679,18.4047,1803.0,7167.0,1.49,4.3,1757.24
2.4307782,12.4035,1321.0,6015.0,3.3,3.45,506.486
2.787945,7.5851475,1121.9560583,5375.0,0.847241,4.55,374.4763489
3.4138019,22.5559,1168.0,5150.0,2.24,,309.683
4.7155974,18.3601489,1365.3855665,5873.0,1.5585099,4.08,821.3764221
,3.0678483,290.577919,5423.0,2.1748199,3.73635,1.6848896
579.6472035,4.054669,306.4736219,6855.0,1.5925601,4.20414,2.0849393
1.8141215,1.3180464,1578.8585471,5789.58,1.12713,4.35115,1468.5674284
97.6087634,2.3777411,347.8145617,5830.0,0.823673,4.57203,3.4586932
2.4360845,2.46916,1749.0,6529.0,1.32,4.33,1556.22
1.8756,,642.971466,3549.7,,4.87,40.3912973
3.0749507,1.6050039,481.4467281,3246.0,0.308247,4.91671,12.6973754
741.4238314,2.776093,225.5133746,5944.0,1.22039,4.30249,0.6112378
7.5480709,2.6024598,1271.9314814,6688.0,1.57319,4.19679,618.5515054
2.118659,1.8325534,884.7099373,4002.0,0.69132,4.5511,144.785351
5.4240691,2.093707,487.360439,3500.0,0.465777,4.76752,13.3328224
3.3784364,5.0917,1483.0,6311.0,1.41,4.23,803.224
2.6374449,4.35478,1123.0,5355.0,1.96,3.82,264.845
2.5025812,4.90076,2671.0,5603.0,0.91,4.49875,8453.85
4.4518604,34.0312942,3265.5835844,8353.8,3.60934,4.1,26875.974397
13.576858,3.5804,1090.0,6730.0,2.5,3.8,234.695
3.2903136,7.5296069,629.3977311,3579.0,0.567309,4.67905,37.0869991
13.1187746,2.9857871,1181.1005716,7800.0,1.57458,4.31091,459.9054123
17.8335899,2.16267,782.0,6304.0,1.43,4.22164,62.1044
4.4291253,6.3443547,1727.6835992,6559.17,2.0848899,3.95184,2105.6095608
25.9213509,1.9119702,488.4956168,5011.0,0.786678,4.56555,13.4574783
27.9102929,19.2884326,694.8640749,6327.0,1.39013,4.438,55.0960466
8.8849511,12.6838437,794.7680813,5160.0,0.977054,4.39775,94.2936984
7.8344688,3.7973353,683.7010001,4837.0,0.731146,4.60493,51.6399559
3.0051929,2.1434355,940.9761542,4837.0,0.731146,4.60493,185.282957
5.5460893,8.8601851,1588.5463022,6963.86,1.88937,4.07013,1504.9446019
3.7705865,15.822462,1388.6809829,5897.0,1.38188,4.18651,878.8827779
4.1194175,2.68492,1087.0,5598.0,0.98,4.45,232.099
4.6663795,13.2255,1438.0,7712.0,1.57,4.31,711.568
8.2003748,15.9053,1337.0,6011.0,1.76,3.99,530.919
2.7694936,1.27326,602.0,3807.0,0.47,4.77,21.8758
5.7060868,1.89602,593.0,3807.0,0.47,4.77,20.536
0.5168347,6.597837,841.7881825,3274.0,0.273,4.9794,118.6676385
1.7763987,10.8531,954.0,4899.3,0.84,4.5,137.995
1.5574603,6.15317,1212.0,5564.4,0.93,4.46,358.839
10.9543562,9.03653,909.0,5542.4,0.96,4.46,113.516
7.6605425,,,,,,
3.011593,,1125.0,5542.1,,,266.454
2.1371195,13.2766,1431.0,5570.0,1.03,4.41,697.213
5.7310859,11.8502,776.0,5552.1,1.07,4.37,60.3278
18.565813,7.83236,537.0,4671.0,0.79,4.51,13.8526
11.2005651,15.4812,535.0,5682.2,1.63,4.02,13.6838
4.155,11.0678,1339.0,6270.0,1.57,4.14,534.715
2.6292572,8.44711,1296.0,5933.0,1.35,4.21,469.737
4.754432,11.4372,988.0,5491.7,0.94,4.47,158.463
4.4100654,8.08157,1088.0,5726.0,0.99,4.46,232.658
3.8951475,14.6884,1114.0,6071.0,1.48,4.15,256.108
5.5822739,11.6541,788.0,5997.0,1.25,4.29,64.0979
6.0835972,12.0351,886.0,5579.0,1.22,4.25,102.465
6.5846694,14.5999,897.0,5852.0,0.97,4.49,107.766
4.1225477,12.0574,1115.0,5662.2,1.55,4.06,257.46
0.8377576,6.706,1889.0,6322.5,1.6,4.13,2114.06
3.2428744,2.3171,909.0,4016.0,0.58,4.72,113.659
56.4043748,12.5447,272.0,6433.0,1.25,4.36,0.909373
1.9795413,4.77367,1381.0,5275.0,0.92,4.46,604.981
3.2724973,5.6778,718.0,4279.0,0.75,4.51,44.1281
3.6623918,17.2805567,1624.5252338,6600.0,1.48532,4.20892,1645.9886958
6.269716,3.86288,982.0,4812.0,1.08,4.26,154.408
2.3382502,11.123,1274.0,5263.0,0.94,4.45,438.011
11.7647926,11.5240963,1050.4074921,5801.0,1.69397,4.01,287.7082031
4.1571604,,1469.0,5766.9,,,773.464
0.9135968,2.17077,1881.0,5987.0,0.89,4.58,2079.14
2.5139764,4.90303,1583.0,6150.0,2.05,3.9,1043.42
3.7630305,5.96705,1586.0,6357.0,1.5,4.19,1050.55
3.8016217,13.6371,1418.0,6244.0,1.47,4.19,672.585
3.660032,17.5565568,1662.3109767,5988.0,1.88626,3.93,1804.5548719
4.6200781,7.04607,1068.0,5999.0,1.16,4.36,216.021
1.82488,24.8366,2088.0,5773.74,1.23,3.51,3161.32
4.2511214,11.2617,1097.0,5501.0,0.94,4.48,240.568
3.6022715,14.4799,1368.0,6338.0,1.45,4.21,582.883
2.7439029,11.9292388,1067.0824537,4860.0,0.885702,4.438,306.4170427
2.5610662,2.3454,2074.0,6161.0,1.9,3.95,3075.23
1.0604139,4.5487,2239.0,5801.2,1.62,4.22,4172.86
3.2751914,2.81574,,5496.0,1.03,,457.343
5.9422824,5.90656,1165.0,7217.6,1.63,4.11,306.797
13.2689495,7.74981,1186.0,9635.0,2.85,3.92,328.707
5.9685742,6.64236,1582.0,10390.0,3.44,3.79,1041.97
1.6089592,4.49321,2347.0,7029.0,2.42,3.86,5042.03
4.3780194,14.3632742,1162.0764027,4913.0,3.41348,,430.9825946
1.0690665,9.4235411,1922.9650992,5930.0,1.13442,4.36195,3231.5182291
3.2535266,16.5212632,1869.3790626,6368.0,2.06072,3.91383,2886.0941768
5.8123508,2.8132678,831.7839537,5210.8,0.796856,4.58,113.1261881
1.3290008,,1657.8058809,5780.0,,4.438,1785.0718666
1.4974223,16.7115651,1375.7109888,5377.0,0.841058,4.5569,846.5055834
10.6895417,3.7848,1044.7493296,6255.0,1.45476,4.19885,281.558995
3.0421334,16.8899988,2109.0001921,5715.4,2.40325,3.92,4675.4937303
14.3171998,6.37558,1326.0,7596.0,1.61,4.27063,513.65
82.6901439,6.8236925,344.1684282,5073.0,0.831915,4.53,3.3159282
482.8191,6.9087752,672.6687765,5073.0,0.831915,4.53,48.3867084
2.7875233,15.2099907,1554.2526706,6408.3,1.27487,4.34,1379.1372564
3.9813082,2.36323,1561.0,6011.9,1.16,4.36,986.754
7.2455997,14.2395,1637.0,6169.1,2.68,3.65,1192.46
2.2251639,1.50436,1203.0,5509.0,0.92,4.5,348.601
3.1442556,4.69096,1425.0,5691.0,1.0,4.45,685.022
11.1684037,12.77,1171.0,5981.0,1.22,4.31,312.155
5.5109534,3.08109,1121.0,6404.0,1.31,4.31,262.935
2.3494903,14.6551,1690.0,7418.5,1.51,4.31,1355.37
2.6921752,16.0682,2242.0,7461.4,1.68,4.22,4194.73
10.9245478,1.9015018,621.4224577,4884.0,0.74413,4.49,35.242668
3.1129681,1.5002,977.0,4104.0,0.69,4.57,151.507
5.2289874,2.3513,1342.0,6213.0,1.28,4.3,538.64
4.1137862,15.0368,2080.0,6327.0,1.88,3.99,3108.45
4.5461685,21.1272,,5341.8,2.4,3.98,3271.08
13.8338893,10.4349704,556.929421,4225.95,0.876814,4.37245,22.7363971
5.3193755,19.6684639,1698.9307701,6350.0,2.3693399,3.78918,1968.900323
4.8104679,4.19665,1002.0,5332.3,0.92,4.47,167.688
2.9036816,14.913823,1945.3461862,6059.0,2.14325,3.92334,3384.6096881
2.1614819,8.10367,899.0,4501.0,0.87,4.41,108.567
3.3401814,8.19874,1189.0,5508.5,1.14,4.31,332.424
2.071333,6.35115,1632.0,6004.0,1.44,4.17,1179.85
7.0080817,13.1807,1033.0,6307.0,1.06,4.48,189.492
4.5445569,5.7177,429.0,3192.0,0.3,4.92,5.65747
2.5227786,10.9418,1200.0,5268.7,0.78,,344.846
3.0215428,,1260.7602388,5622.1,,,597.1054249
4.2441117,14.06,1418.0,6034.0,1.57,4.1,671.867
5.3298577,8.01139,727.0,4773.0,0.8,4.52,46.3832
2.5228506,12.9082,1166.0,5294.0,0.84,4.56,307.773
13.45913,7.68909,1524.0,6457.7,1.38,4.43,897.182
0.6203033,7.82821,2806.0,6294.0,1.78,4.03,10295.4
2.7694074,3.02805,1350.0,5269.6,0.94,4.44,551.573
4.5808535,12.4319,1186.0,5528.7,1.14,4.31,328.68
9.0576962,4.28974,830.0,4485.0,0.72,4.57,79.0884
4.3345378,14.3572,1347.0,6314.8,1.43,4.21,546.903
6.6713748,9.63035,994.0,5614.5,1.11,4.35,162.655
3.6593967,12.1105,1567.0,5875.0,1.86,3.92,1001.69
9.8482192,13.8742,1056.0,6126.0,3.31,3.46,206.691
16.9020565,11.3763,783.0,5442.0,0.91,4.49,62.5724
4.0664446,12.1827,856.0,5421.0,0.86,4.54,89.3911
0.7011578,13.2816,2326.0,6036.0,1.51,4.13,4863.59
2.3745416,13.6144,1674.0,5865.0,1.3,4.23,1303.71
3.6841446,3.74263,1145.0,4939.0,0.79,4.55,286.262
3.2928068,11.9432,990.0,5037.0,0.91,4.44,159.842
3.6112621,13.6137403,1665.5243818,6450.0,1.68443,4.03776,1818.5488883
9.7938352,13.1815999,1019.0147305,5737.0,1.46202,4.12,254.8254794
11.6999152,12.0929,986.0,6906.0,2.16,3.94,157.492
1.5822588,,,,,,
4.6174254,16.6632337,1504.8598368,6411.0,1.67219,4.1,1212.0072219
7.3446285,12.8665,1321.0,6320.0,1.99,3.94,506.001
3.3207642,3.02356,1371.0,6142.0,0.95,4.55,586.762
4.461878,2.32515,1289.0,5986.0,1.04,4.45,459.495
12.822639,3.0954065,809.3225377,5986.0,1.0396301,4.45,101.3928989
5.289835,7.64474,1986.0,6655.0,1.11,4.5,2582.58
9.2172172,14.1810894,1602.074328,6840.0,2.7639699,3.72526,1556.8674784
2.0134389,5.85423,1657.0,8127.0,1.75,4.24828,1252.91
3.562038,16.7501675,2106.5845241,7042.0,2.42923,3.85746,4654.1090944
4.4742339,5.7449202,1041.2520477,5225.05,1.04312,4.35079,277.8078259
11.4041935,18.1901191,1456.8558039,6160.0,3.0048201,3.55136,1064.6019947
3.85589,14.5222913,1455.975026,6244.5,1.43256,4.21,1062.0298035
4.3954444,,927.0,5095.6,,,122.602
5.2910096,,,,,,
3.9693722,6.3435,1600.0,7030.0,2.43,3.86,1088.68
2.2676081,6.4197,1344.0,5958.0,2.0,3.87,541.948
1.491916,26.399811,4861.4979242,9747.0,4.42729,3.54,132008.3553386
3.7590079,7.61924,2089.0,9505.0,3.13,3.83,3166.13
7.4398211,5.48138,1272.0,5822.0,1.45,4.14,435.566
2.6646183,4.25649,3750.0,11526.0,1.52,4.56,32848.2
5.7525195,,,,,,
7.7121208,3.004038,981.4576128,5985.4,1.08958,4.4,219.2841258
1.0817,2.07554,1796.6880123,5759.2,1.02,4.45,2462.7009749
1.5538188,1.2643202,525.2017443,3244.0,0.192729,5.07736,17.9814886
3.4878754,16.8851071,1314.8674761,5752.44,1.22041,4.27789,706.3971426
3.7998536,13.2670623,782.6461795,4133.4,0.759375,4.48806,88.67126
3.4732399,16.6589645,1767.1168865,7406.97,1.56373,4.27763,2304.5286397
4.1074291,3.971632,1171.7048355,5205.0,1.30055,4.45924,445.4447971
1.3887494,15.9057,2945.0,7825.0,2.08,4.07227,12503.9
4.5195089,14.3049176,1127.8807531,5887.0,1.0321,4.44001,382.449189
1.2969404,11.2860342,672.4915576,3003.0,0.463184,4.76981,48.3357374
3.2588316,12.8714868,1047.3879178,5387.06,0.817114,4.58431,284.4141772
2.7908285,16.7559488,1705.3403223,6635.91,1.4707,4.24728,1998.7811524
2.191342,2.301946,1007.7178174,4384.23,0.720126,4.438,243.7119088
17.4756122,2.65592,620.0,5387.2,0.84,,24.581
23.1438551,13.2171669,625.6148603,5356.0,1.06356,4.38,36.2033889
6.32668,2.2901554,953.9690748,5673.0,0.975383,4.46318,195.7303563
714.6970956,2.491011,221.0985478,6324.0,1.12577,4.37047,0.5647608
2.53405,26.5362,2162.0,6497.8,1.65,4.17,3632.83
4.3773113,2.97425,966.0,5127.0,0.75,4.63,144.988
7.6607094,5.12716,,5911.7,1.19,,278.513
8.6789911,11.1545,950.0,5693.8,1.12,4.35,135.622
5.2077671,2.66176,966.0,5522.5,0.92,4.5,144.63
1.470258,12.2412,1519.0,6321.46,1.08,4.1984,884.686
14.7802661,9.06559,,5659.0,1.09,,38.1314
9.546972,12.4743,672.0,5834.0,0.91,4.54,33.8682
2.9406027,10.835,1003.0,5464.2,0.97,4.44,168.01
14.8496574,9.3235,808.0,5296.6,0.96,4.43,70.8112
10.1614815,7.66646,612.0,6297.0,1.24,4.34,23.4406
5.3599361,11.2314,1166.0,5933.0,1.04,4.43,306.956
0.6451059,6.79091,1481.0,5436.3,0.88,4.52,800.418
1.7213564,10.674,1355.0,5072.0,0.95,4.42,559.726
1.4680992,25.1682214,1595.4182996,5433.0,1.10122,4.33,1531.1554281
3.5115357,12.81,1360.0,5490.8,1.35,4.16,569.545
1.9550932,13.1406834,1307.3307576,5400.0,0.873418,4.53926,690.3398082
5.7158895,12.3206,823.0,5224.0,0.82,4.56,76.4949
9.3517097,3.52814,730.0,5298.6,0.86,4.52,47.221
3.4936188,14.2355,1394.0,5779.5,1.42,4.15,628.664
13.4167713,,,,,,
0.8659846,8.86618,1676.0,5815.0,1.92,3.89,1311.06
7.0114,18.1417,1459.0,6084.8,1.82,4.01,753.673
4.4427146,11.7585481,1122.4415956,5754.0,1.04413,4.41,375.1250027
4.2607797,13.7822358,1936.2869886,7409.0,2.1503201,4.0,3322.0021575
4.3744258,19.4866,1625.0,6013.0,2.05,3.86,1159.28
21.5615248,7.76454,745.0,5644.0,1.28,4.22,51.2879
3.522843,3.93303,1400.0,5952.0,1.39,,638.021
7.1406422,11.978218,902.2960634,5463.0,1.00007,4.42,156.6452579
5.236124,2.94616,1032.0,5604.0,0.96,4.47,188.943
14.793901,8.42756,584.0,5095.0,0.84,4.52,19.3352
29.3821476,14.7329776,649.2327084,6016.0,1.1547199,4.36,41.9877466
3.4026932,11.5347,1787.0,5661.0,2.18,3.77,1695.28
5.62162,3.35879,1191.0,5834.2,1.27,4.24,334.683
2.190225,15.1395,1750.0,5929.0,1.56,4.09,1559.45
3.7453991,3.17171,1267.0,5133.0,0.81,4.56,428.765
4.1915095,2.33252,1129.0,4996.0,0.79,4.56,270.353
8.2713274,14.0507,968.0,5921.0,0.97,4.5,146.225
7.0642486,19.7963184,1190.1619021,5478.8,1.63563,4.4,474.1821245
0.450264,1.7032799,2118.717907,5366.0,0.898718,4.49884,4762.264913
3.6989939,1.6399568,1262.4182224,5811.0,1.15018,4.33357,600.2525597
4.4620528,3.0395927,1456.0031408,5515.2,1.72395,3.91,1062.111837
39.6251926,17.70843,673.1703229,5869.0,1.56795,4.07271,48.5311797
5.9214231,2.8781652,671.8651016,4361.0,0.687025,4.59663,48.1558813
1.0929203,1.3599954,1180.0342431,4361.0,0.687025,4.59663,458.2468016
30.083503,12.1275255,703.8608065,5906.5,1.41293,4.16721,58.0053608
7.1366507,3.3078706,921.6187961,5559.0,1.01775,4.41401,170.5007507
2.054238,3.5135858,937.7646859,4389.0,0.655595,4.64365,182.7664593
92.4918048,7.7703331,305.0532485,4930.5,0.732008,,2.0465559
2.87436,7.91346,1865.0,6805.0,1.44,4.26,2011.82
26.0179101,2.5512622,577.1880843,5489.0,0.913252,4.44576,26.2295252
13.7748361,2.67656,912.0,6266.98,1.47,4.19069,114.929
2.0340967,6.38274,2299.0,6849.0,2.05,3.99,4644.28
4.4719937,1.08366,1065.0,5364.0,0.89,4.5,214.229
721.5622191,4.5521238,195.7514704,6294.0,0.968886,4.53886,0.3470093
33.6356252,2.3945586,497.9403065,5614.0,0.821642,4.60434,14.5288129
63.1448519,2.8828549,295.9907568,4152.0,0.702045,4.55825,1.8139846
271.938639,3.5295923,268.5690786,5490.04,1.5819,4.02198,1.2295467
0.8706763,6.52133,1729.0,6121.0,1.47,4.16573,1486.34
49.1077047,12.3506372,340.1414927,4358.0,0.72245,4.55296,3.1634389
42.8289152,8.539416,186.9161969,3090.0,0.289034,4.93803,0.2884754
14.3540583,2.8052104,635.2583194,5142.48,0.86465,4.50291,38.4877433
10.2829583,2.7186716,779.8300521,5700.0,0.894563,4.54131,87.4018996
3.990679,2.7025526,1207.4504214,6153.0,1.02672,4.48335,502.3405437
13.0780555,3.3632641,812.9001083,6153.0,1.02672,4.48335,103.1976309
0.8185672,4.1552603,5028.0545421,31000.0,0.18,5.59998,151050.0669195
2.6857229,2.8622325,1378.8564659,5978.0,1.06715,4.42301,854.2741042
22.0933922,9.7603293,950.1073168,6798.4,1.75449,4.11,192.5802083
3.6022377,1.1671855,427.9661854,3266.0,0.242091,4.99716,7.9279121
4.0384773,7.98387,565.0,4180.4,0.83,4.42,17.0069
6.7136512,12.5036,1101.0,6179.1,1.15,4.39,244.013
2.2012625,13.6145,1236.0,5177.8,0.81,4.56,387.574
3.4014954,9.32202,1172.0,6005.0,1.06,4.43,313.317
8.3289771,,,,,,
3.0654283,10.6174,1123.0,5236.0,1.35,4.12,264.883
7.4332642,10.213,1026.0,6227.0,1.32,4.28,184.322
0.8490674,10.8189994,2233.7922838,5624.7,1.44029,,5884.2639739
2.317939,15.7376,1442.0,5770.0,1.25,4.25,719.636
23.2556119,14.4434,744.0,4742.0,0.73,4.6,51.103
3.8960617,12.1401,845.0,5247.0,0.8,4.59,84.8919
4.1377886,,1135.3227028,4964.3,,,392.6433908
2.0474832,14.3474,2921.0,6791.0,1.04,4.57,12096.5
3.0330919,7.40327,2253.0,7471.0,2.14,4.01,4283.51
2.7873223,10.6299,,6466.0,1.46,,2023.22
4.4921154,14.9094,1077.0,5353.0,1.08,4.34,223.672
2.2035349,13.3861,1663.0,6141.0,1.52,4.14,1272.37
3.4608812,19.0253,1418.0,5695.0,1.52,4.08,672.096
2.49221,1.71311,714.0,3450.0,0.45,4.78,43.3259
1.5569519,6.93656,1386.0,6464.0,2.04,3.94,614.242
2.1632835,,,,,,
3.2089372,19.3856,1826.0,7423.0,2.43,3.89774,1849.02
3.6928289,15.6542,1803.0,7042.0,2.13,3.97,1756.36
2.2042212,9.78883,876.0,5702.0,1.42,4.14,97.961
2.5485772,,2324.0,4813.4,,,4846.69
2.2359865,13.4367443,1200.7764901,5260.0,0.844379,4.51363,491.325955
1.5954319,4.3219935,2577.685746,7511.0,1.92067,3.92857,10433.760937
0.5992533,2.9919707,5578.8918184,31000.0,0.18,5.59998,228935.2995208
27.848697,2.77036,588.0,5399.6,1.56,3.9,19.8693
11.7915574,3.2687802,943.8952366,6407.0,1.24512,4.35687,187.5928059
4.9019938,2.5554145,382.3996541,3147.0,0.240807,5.04654,5.0534848
16.5414219,3.3270234,560.6053342,4395.6,0.938435,4.49,23.3426364
12.7503356,2.17135,755.0,5639.0,0.88,4.55041,54.0301
30.8812601,5.2996592,891.0210182,6047.0,2.2319901,3.7899,148.9610746
10.2813284,11.8759119,464.4628168,3919.0,0.593317,4.63413,10.9982809
46.9621053,2.4680695,468.4562934,5744.0,0.879321,4.56261,11.3814426
1.8697825,,,,,,
1.830108,,,,,,
9.3305377,15.2895,1158.0,6238.0,1.96,3.94,299.515
5.2574854,2.88855,804.0,4846.0,0.76,4.57,69.4717
7.6247217,2.26441,711.0,5343.0,0.82,4.58,42.4746
25.7086236,2.81726,531.0,5343.0,0.82,4.58,13.2098
16.155134,2.42196,696.0,5785.0,1.01,4.45,39.0235
4.0520368,4.9523134,635.4908204,3779.0,0.607751,4.64,38.5441194
4.7259317,16.7543131,1543.7606642,6203.0,1.85891,3.98,1342.2730931
21.7004042,3.16777,1078.0,5788.7,1.78,4.22,224.371
4.90826,15.7889,2317.0,7995.0,1.83,4.2,4791.11
1.3875331,3.16086,2998.0,5678.0,1.14,4.33,13423.0
17.7424733,2.00179,527.0,4926.2,0.69,4.67,12.8216
5.412802,11.0171044,1346.375787,6468.0,1.47364,4.22,776.5799485
3.905126,14.5499431,1061.5900983,5381.0,0.947475,4.45342,300.1569738
4.6182631,13.3976162,964.8475089,5328.0,0.889218,4.50337,204.8121523
1.8555745,14.8951809,1721.8944712,5651.75,1.40959,4.13988,2077.5291591
3.4505658,12.8140087,1163.188716,5402.0,1.04301,4.37462,432.6350726
5.0256637,1.4655752,559.6083706,3782.0,0.518021,4.72167,23.1770314
10.7387039,1.7168904,434.4749293,3782.0,0.518021,4.72167,8.4213145
0.3181853,1.78228,1776.0,4242.23,0.75,4.5065,1654.43
5.0872348,17.9284,2832.0,8972.0,3.02,3.83,10680.9
8.9299483,12.6566078,625.1069435,4379.0,0.777586,4.49,36.0859625
8.8346147,2.5385619,884.5519427,5991.0,0.968041,4.50886,144.6819536
11.0696104,2.5924247,820.4934142,5991.0,0.968041,4.50886,107.1078742
15.3886607,2.5382638,779.1712437,6101.0,1.0623,4.44514,87.1069216
15.0758735,2.41942,735.0,5744.71,1.01,4.44026,48.6781
3.8361623,6.2369926,947.796565,4910.0,0.84738,4.60108,190.7135382
2.6672418,8.5917,1166.0,4432.0,0.77,4.5,307.867
11.1878978,10.1018,683.0,5721.0,1.07,4.39,36.1679
18.6224802,12.759,843.0,5654.5,0.99,4.44,84.0311
16.3764188,4.23355,913.0,6397.0,1.24,4.36,115.374
10.6936683,12.2512,688.0,5820.0,1.14,4.34,37.24
3.6749802,11.714,864.0,5134.0,0.72,4.66,92.6245
3.439221,6.2369,916.0,5053.0,0.87,4.48,117.243
2.9284231,,1400.0,4885.4,,,638.648
7.6644,9.9098801,928.1234573,5694.0,1.04215,4.41,175.3654356
2.4892754,15.5724,1412.0,6285.0,2.76,3.65,660.426
1.97549,17.6764,2405.0,8523.0,2.46,3.98,5560.11
11.7512673,17.4049,849.0,6571.0,1.68,4.12,86.313
1.2257683,,2026.0,6205.8,,,2802.16
1.4858906,,1405.0,5196.8,,,648.608
1.6923573,12.7696702,1340.2742114,5287.0,0.88876,4.5,762.5979736
2.8778095,7.35828,1568.0,6131.0,1.05,4.46,1005.2
2.3466472,12.2268,980.0,4477.0,0.75,4.53,153.353
0.39149,5.95564,2976.0,6216.1,2.25,3.73,13030.0
3.4895723,12.9484,853.0,4315.0,0.71,4.57,87.9248
2.8817718,14.8764,1506.0,6137.0,1.38,4.23,854.357
3.1082514,13.7608011,1652.7561891,6413.0,1.5486799,4.17,1763.4216575
5.5613023,10.4506,1439.0,5607.0,2.27,3.72,713.503
2.3151015,,1144.0,4746.7,,,285.103
4.4638411,9.59744,830.0,5472.0,1.42,4.11,78.9834
5.7033411,15.2151,1070.0,5933.0,1.24,4.28,217.888
6.7716021,16.5311,1495.0,6136.0,2.62,3.67,831.07
0.4038426,1.442393,1316.835102,4119.1,0.555,4.73,710.634979
15.6062307,2.1494954,593.9834944,5067.0,0.816585,4.54195,29.4183635
742.8561164,2.2756143,210.8499272,5816.0,1.10194,4.37494,0.4671053
4.2300182,17.0408,1537.0,6064.1,1.44,4.18,927.501
6.5081212,11.511,1299.0,5652.8,1.27,4.38,473.037
1.0432995,6.51532,1705.0,5943.0,1.07,4.42,1405.89
5.4447698,,761.0,5890.0,,,55.9408
3.125924,17.3686,1378.0,5828.0,1.24,4.28,600.297
3.9017499,12.6062,816.0,4665.0,0.71,4.6,73.9553
4.746318,12.2509,1149.0,5648.0,1.09,4.36,290.335
4.4466179,16.7023,1659.0,6534.0,1.85,4.03,1257.77
2.300698,4.87824,3198.0,5747.3,0.85,4.57,17366.7
1.027641,,1978.0,5640.0,,,2542.32
3.5809733,12.0428,702.0,3790.0,0.61,4.64,40.4443
2.6689906,,1447.0,5247.8,,,728.121
2.9531039,,1190.0,5304.5,,,332.97
3.9592516,7.85756,1663.0,7068.0,1.39,4.35,1272.37
5.9056572,11.5383,1332.0,5076.0,0.97,4.4,523.023
